instructor_1,instructor_2,course_url
Anne U. Gold,Ryan Cassotto,https://www.coursera.org/learn/advanceing-fieldsafety-changing-the-culture-of-fieldwork
Blair Schneider,Erika Marin-Spiotta,https://www.coursera.org/learn/advanceing-fieldsafety-changing-the-culture-of-fieldwork
Blair Schneider,Mariama DryÃ¡k-Vallies,https://www.coursera.org/learn/advanceing-fieldsafety-changing-the-culture-of-fieldwork
Blair Schneider,MylÃ¨ne Jacquemart,https://www.coursera.org/learn/advanceing-fieldsafety-changing-the-culture-of-fieldwork
Blair Schneider,Ryan Cassotto,https://www.coursera.org/learn/advanceing-fieldsafety-changing-the-culture-of-fieldwork
Erika Marin-Spiotta,Mariama DryÃ¡k-Vallies,https://www.coursera.org/learn/advanceing-fieldsafety-changing-the-culture-of-fieldwork
Erika Marin-Spiotta,MylÃ¨ne Jacquemart,https://www.coursera.org/learn/advanceing-fieldsafety-changing-the-culture-of-fieldwork
Erika Marin-Spiotta,Ryan Cassotto,https://www.coursera.org/learn/advanceing-fieldsafety-changing-the-culture-of-fieldwork
Mariama DryÃ¡k-Vallies,MylÃ¨ne Jacquemart,https://www.coursera.org/learn/advanceing-fieldsafety-changing-the-culture-of-fieldwork
Mariama DryÃ¡k-Vallies,Ryan Cassotto,https://www.coursera.org/learn/advanceing-fieldsafety-changing-the-culture-of-fieldwork
MylÃ¨ne Jacquemart,Ryan Cassotto,https://www.coursera.org/learn/advanceing-fieldsafety-changing-the-culture-of-fieldwork
Ashraf S. A. AlMadhoun,Starweaver,https://www.coursera.org/learn/advancing-mask-technology-for-semiconductors
Guenter W. Hein,Klaus Drechsler,https://www.coursera.org/learn/aeronautics
Bertrand Badie,Marie-FranÃ§oise Durand,https://www.coursera.org/learn/afrique-mondialisation
Faranak Heidari,Joseph Santarcangelo,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph
Faranak Heidari,Karan Goswami,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph
Faranak Heidari,Kunal Makwana,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph
Faranak Heidari,Martin Keen,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph
Joseph Santarcangelo,Karan Goswami,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph
Joseph Santarcangelo,Kunal Makwana,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph
Joseph Santarcangelo,Martin Keen,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph
Karan Goswami,Kunal Makwana,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph
Karan Goswami,Martin Keen,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph
Kunal Makwana,Martin Keen,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph
Faranak Heidari,Joseph Santarcangelo,https://www.coursera.org/learn/agentic-ai-with-langgraph-crewai-autogen-and-beeai
Faranak Heidari,Karan Goswami,https://www.coursera.org/learn/agentic-ai-with-langgraph-crewai-autogen-and-beeai
Faranak Heidari,Tenzin Migmar,https://www.coursera.org/learn/agentic-ai-with-langgraph-crewai-autogen-and-beeai
Faranak Heidari,Wojciech 'Victor' Fulmyk,https://www.coursera.org/learn/agentic-ai-with-langgraph-crewai-autogen-and-beeai
Joseph Santarcangelo,Karan Goswami,https://www.coursera.org/learn/agentic-ai-with-langgraph-crewai-autogen-and-beeai
Joseph Santarcangelo,Tenzin Migmar,https://www.coursera.org/learn/agentic-ai-with-langgraph-crewai-autogen-and-beeai
Joseph Santarcangelo,Wojciech 'Victor' Fulmyk,https://www.coursera.org/learn/agentic-ai-with-langgraph-crewai-autogen-and-beeai
Karan Goswami,Tenzin Migmar,https://www.coursera.org/learn/agentic-ai-with-langgraph-crewai-autogen-and-beeai
Karan Goswami,Wojciech 'Victor' Fulmyk,https://www.coursera.org/learn/agentic-ai-with-langgraph-crewai-autogen-and-beeai
Tenzin Migmar,Wojciech 'Victor' Fulmyk,https://www.coursera.org/learn/agentic-ai-with-langgraph-crewai-autogen-and-beeai
PaweÅ Mielniczek,Starweaver,https://www.coursera.org/learn/ai-and-european-union-law-navigating-regulatory-compliance
Charles Garrett,Garrett Schumann,https://www.coursera.org/learn/ai-basics-and-tools-for-creativity
Aman Aggarwal,Joseph Santarcangelo,https://www.coursera.org/learn/ai-deep-learning-capstone
Aman Aggarwal,Tenzin Migmar,https://www.coursera.org/learn/ai-deep-learning-capstone
Joseph Santarcangelo,Tenzin Migmar,https://www.coursera.org/learn/ai-deep-learning-capstone
Balaji Padmanabhan,Tejwansh S Anand,https://www.coursera.org/learn/ai-empowerment-for-small-businesses
Starweaver,Vinita Silaparasetty,https://www.coursera.org/learn/ai-enhanced-copywriting-surferseo-upword-and-anyword
Erik Persson,Lena LindstrÃ¶m,https://www.coursera.org/learn/ai-ethics
Erik Persson,Maria Hedlund,https://www.coursera.org/learn/ai-ethics
Lena LindstrÃ¶m,Maria Hedlund,https://www.coursera.org/learn/ai-ethics
Charles Garrett,Garrett Schumann,https://www.coursera.org/learn/ai-ethics-responsible-use-and-creativity
Dillon Gidcumb,Feliz Luna,https://www.coursera.org/learn/ai-for-course-design
Dillon Gidcumb,Grace Karegeannes,https://www.coursera.org/learn/ai-for-course-design
Dillon Gidcumb,Kayla Kohake,https://www.coursera.org/learn/ai-for-course-design
Feliz Luna,Grace Karegeannes,https://www.coursera.org/learn/ai-for-course-design
Feliz Luna,Kayla Kohake,https://www.coursera.org/learn/ai-for-course-design
Grace Karegeannes,Kayla Kohake,https://www.coursera.org/learn/ai-for-course-design
Manas Dasgupta,Starweaver,https://www.coursera.org/learn/ai-for-customer-experience-with-chatbots-and-analytics
"Ava Hoffman, PhD","Candace Savonen, MS",https://www.coursera.org/learn/ai-for-decision-makers
"Ava Hoffman, PhD","Carrie Wright, PhD",https://www.coursera.org/learn/ai-for-decision-makers
"Ava Hoffman, PhD","Elizabeth Humphries, PhD",https://www.coursera.org/learn/ai-for-decision-makers
"Candace Savonen, MS","Carrie Wright, PhD",https://www.coursera.org/learn/ai-for-decision-makers
"Candace Savonen, MS","Elizabeth Humphries, PhD",https://www.coursera.org/learn/ai-for-decision-makers
"Carrie Wright, PhD","Elizabeth Humphries, PhD",https://www.coursera.org/learn/ai-for-decision-makers
Andrew Ng,Yutaka Matsuo,https://www.coursera.org/learn/ai-for-everyone-ja
Amirhossein Kiani,Bora Uyumazturk,https://www.coursera.org/learn/ai-for-medical-diagnosis
Amirhossein Kiani,Eddy Shyu,https://www.coursera.org/learn/ai-for-medical-diagnosis
Amirhossein Kiani,Pranav Rajpurkar,https://www.coursera.org/learn/ai-for-medical-diagnosis
Bora Uyumazturk,Eddy Shyu,https://www.coursera.org/learn/ai-for-medical-diagnosis
Bora Uyumazturk,Pranav Rajpurkar,https://www.coursera.org/learn/ai-for-medical-diagnosis
Eddy Shyu,Pranav Rajpurkar,https://www.coursera.org/learn/ai-for-medical-diagnosis
Bora Uyumazturk,Eddy Shyu,https://www.coursera.org/learn/ai-for-medical-prognosis
Bora Uyumazturk,Pranav Rajpurkar,https://www.coursera.org/learn/ai-for-medical-prognosis
Eddy Shyu,Pranav Rajpurkar,https://www.coursera.org/learn/ai-for-medical-prognosis
Amirhossein Kiani,Bora Uyumazturk,https://www.coursera.org/learn/ai-for-medical-treatment
Amirhossein Kiani,Eddy Shyu,https://www.coursera.org/learn/ai-for-medical-treatment
Amirhossein Kiani,Pranav Rajpurkar,https://www.coursera.org/learn/ai-for-medical-treatment
Bora Uyumazturk,Eddy Shyu,https://www.coursera.org/learn/ai-for-medical-treatment
Bora Uyumazturk,Pranav Rajpurkar,https://www.coursera.org/learn/ai-for-medical-treatment
Eddy Shyu,Pranav Rajpurkar,https://www.coursera.org/learn/ai-for-medical-treatment
Alex G.,Oksana Hoeckele,https://www.coursera.org/learn/ai-fundamentals-and-the-cloud
Alex G.,Rafael Lopes,https://www.coursera.org/learn/ai-fundamentals-and-the-cloud
Oksana Hoeckele,Rafael Lopes,https://www.coursera.org/learn/ai-fundamentals-and-the-cloud
Laurence Baker,Matthew Lungren,https://www.coursera.org/learn/ai-in-healthcare-capstone
Laurence Baker,Nigam Shah,https://www.coursera.org/learn/ai-in-healthcare-capstone
Laurence Baker,Serena Yeung,https://www.coursera.org/learn/ai-in-healthcare-capstone
Laurence Baker,Tina Hernandez-Boussard,https://www.coursera.org/learn/ai-in-healthcare-capstone
Matthew Lungren,Nigam Shah,https://www.coursera.org/learn/ai-in-healthcare-capstone
Matthew Lungren,Serena Yeung,https://www.coursera.org/learn/ai-in-healthcare-capstone
Matthew Lungren,Tina Hernandez-Boussard,https://www.coursera.org/learn/ai-in-healthcare-capstone
Nigam Shah,Serena Yeung,https://www.coursera.org/learn/ai-in-healthcare-capstone
Nigam Shah,Tina Hernandez-Boussard,https://www.coursera.org/learn/ai-in-healthcare-capstone
Serena Yeung,Tina Hernandez-Boussard,https://www.coursera.org/learn/ai-in-healthcare-capstone
Mustafa Bayulgen,Starweaver,https://www.coursera.org/learn/ai-in-supply-chain-forecasting-and-risk-management
Ana Nordberg,Jeffery Atik,https://www.coursera.org/learn/ai-law
Ana Nordberg,Julian Nowag,https://www.coursera.org/learn/ai-law
Ana Nordberg,Lena Wahlberg,https://www.coursera.org/learn/ai-law
Ana Nordberg,Niklas Selberg,https://www.coursera.org/learn/ai-law
Ana Nordberg,Titti Mattsson,https://www.coursera.org/learn/ai-law
Ana Nordberg,Ulrika Andersson,https://www.coursera.org/learn/ai-law
Ana Nordberg,Valentin Jeutner,https://www.coursera.org/learn/ai-law
Ana Nordberg,Vilhelm Persson,https://www.coursera.org/learn/ai-law
Jeffery Atik,Julian Nowag,https://www.coursera.org/learn/ai-law
Jeffery Atik,Lena Wahlberg,https://www.coursera.org/learn/ai-law
Jeffery Atik,Niklas Selberg,https://www.coursera.org/learn/ai-law
Jeffery Atik,Titti Mattsson,https://www.coursera.org/learn/ai-law
Jeffery Atik,Ulrika Andersson,https://www.coursera.org/learn/ai-law
Jeffery Atik,Valentin Jeutner,https://www.coursera.org/learn/ai-law
Jeffery Atik,Vilhelm Persson,https://www.coursera.org/learn/ai-law
Julian Nowag,Lena Wahlberg,https://www.coursera.org/learn/ai-law
Julian Nowag,Niklas Selberg,https://www.coursera.org/learn/ai-law
Julian Nowag,Titti Mattsson,https://www.coursera.org/learn/ai-law
Julian Nowag,Ulrika Andersson,https://www.coursera.org/learn/ai-law
Julian Nowag,Valentin Jeutner,https://www.coursera.org/learn/ai-law
Julian Nowag,Vilhelm Persson,https://www.coursera.org/learn/ai-law
Lena Wahlberg,Niklas Selberg,https://www.coursera.org/learn/ai-law
Lena Wahlberg,Titti Mattsson,https://www.coursera.org/learn/ai-law
Lena Wahlberg,Ulrika Andersson,https://www.coursera.org/learn/ai-law
Lena Wahlberg,Valentin Jeutner,https://www.coursera.org/learn/ai-law
Lena Wahlberg,Vilhelm Persson,https://www.coursera.org/learn/ai-law
Niklas Selberg,Titti Mattsson,https://www.coursera.org/learn/ai-law
Niklas Selberg,Ulrika Andersson,https://www.coursera.org/learn/ai-law
Niklas Selberg,Valentin Jeutner,https://www.coursera.org/learn/ai-law
Niklas Selberg,Vilhelm Persson,https://www.coursera.org/learn/ai-law
Titti Mattsson,Ulrika Andersson,https://www.coursera.org/learn/ai-law
Titti Mattsson,Valentin Jeutner,https://www.coursera.org/learn/ai-law
Titti Mattsson,Vilhelm Persson,https://www.coursera.org/learn/ai-law
Ulrika Andersson,Valentin Jeutner,https://www.coursera.org/learn/ai-law
Ulrika Andersson,Vilhelm Persson,https://www.coursera.org/learn/ai-law
Valentin Jeutner,Vilhelm Persson,https://www.coursera.org/learn/ai-law
Anna Karina Cruz LÃ³pez,Guillermo del JesÃºs Valdez Ramayo,https://www.coursera.org/learn/ai-para-docentes-enseanza-con-chatgpt
Anna Karina Cruz LÃ³pez,Karim Fernando Pedro Fernandez,https://www.coursera.org/learn/ai-para-docentes-enseanza-con-chatgpt
Guillermo del JesÃºs Valdez Ramayo,Karim Fernando Pedro Fernandez,https://www.coursera.org/learn/ai-para-docentes-enseanza-con-chatgpt
Morgan Willis,Rafael Lopes,https://www.coursera.org/learn/aiops-aws
Morgan Willis,Russell Sayers,https://www.coursera.org/learn/aiops-aws
Rafael Lopes,Russell Sayers,https://www.coursera.org/learn/aiops-aws
Peter MÃ¸ller,Steffen Loft,https://www.coursera.org/learn/air-pollution-health-threat
Peter MÃ¸ller,Zorana Jovanovic Andersen,https://www.coursera.org/learn/air-pollution-health-threat
Steffen Loft,Zorana Jovanovic Andersen,https://www.coursera.org/learn/air-pollution-health-threat
Sara Santesson,Susanne Pelger,https://www.coursera.org/learn/akademiskt-skrivande
Claudia Wanderley,Nima Spigolon,https://www.coursera.org/learn/alfabetizacao-midiatica
Alejandra Stein,Celia Rosemberg,https://www.coursera.org/learn/alfabetizacion-temprana-contextos-rurales
Alejandra Stein,Maia Julieta Migdalek,https://www.coursera.org/learn/alfabetizacion-temprana-contextos-rurales
Celia Rosemberg,Maia Julieta Migdalek,https://www.coursera.org/learn/alfabetizacion-temprana-contextos-rurales
Dr. Stephen Mayfield,"Ira ""Ike"" Levine",https://www.coursera.org/learn/algae
Dr. Stephen Mayfield,"Ira ""Ike"" Levine",https://www.coursera.org/learn/algae-biotechnology
Carlos HernÃ¡ndez,Elena de Oteyza,https://www.coursera.org/learn/algebra-basica
Carlos HernÃ¡ndez,Emma Lam,https://www.coursera.org/learn/algebra-basica
Elena de Oteyza,Emma Lam,https://www.coursera.org/learn/algebra-basica
Emma Pierson,Kowe Kadoma,https://www.coursera.org/learn/algorithmic-fairness
Alexander S. Kulikov,Daniel M Kane,https://www.coursera.org/learn/algorithmic-toolbox
Alexander S. Kulikov,Michael Levin,https://www.coursera.org/learn/algorithmic-toolbox
Alexander S. Kulikov,Neil Rhodes,https://www.coursera.org/learn/algorithmic-toolbox
Alexander S. Kulikov,Pavel  Pevzner,https://www.coursera.org/learn/algorithmic-toolbox
Daniel M Kane,Michael Levin,https://www.coursera.org/learn/algorithmic-toolbox
Daniel M Kane,Neil Rhodes,https://www.coursera.org/learn/algorithmic-toolbox
Daniel M Kane,Pavel  Pevzner,https://www.coursera.org/learn/algorithmic-toolbox
Michael Levin,Neil Rhodes,https://www.coursera.org/learn/algorithmic-toolbox
Michael Levin,Pavel  Pevzner,https://www.coursera.org/learn/algorithmic-toolbox
Neil Rhodes,Pavel  Pevzner,https://www.coursera.org/learn/algorithmic-toolbox
Alexander S. Kulikov,Daniel M Kane,https://www.coursera.org/learn/algorithms-on-graphs
Alexander S. Kulikov,Michael Levin,https://www.coursera.org/learn/algorithms-on-graphs
Alexander S. Kulikov,Neil Rhodes,https://www.coursera.org/learn/algorithms-on-graphs
Daniel M Kane,Michael Levin,https://www.coursera.org/learn/algorithms-on-graphs
Daniel M Kane,Neil Rhodes,https://www.coursera.org/learn/algorithms-on-graphs
Michael Levin,Neil Rhodes,https://www.coursera.org/learn/algorithms-on-graphs
Jaume Llopis,Joan Enric Ricart,https://www.coursera.org/learn/alta-direccion
Anna Nikolaeva,George Liu,https://www.coursera.org/learn/alternative-mobility-narratives
Anna Nikolaeva,Marco te BrÃ¶mmelstroet,https://www.coursera.org/learn/alternative-mobility-narratives
George Liu,Marco te BrÃ¶mmelstroet,https://www.coursera.org/learn/alternative-mobility-narratives
Alex G.,Morgan Willis,https://www.coursera.org/learn/amazon-bedrock-customization-optimization-automation
Alex G.,Russell Sayers,https://www.coursera.org/learn/amazon-bedrock-customization-optimization-automation
Morgan Willis,Russell Sayers,https://www.coursera.org/learn/amazon-bedrock-customization-optimization-automation
"Maura McGuire, MD, CPC, FACP",Michelle J. Campbell,https://www.coursera.org/learn/ambulatory-healthcare-management
Dr. Anne S. Chao,Dr. Jeffrey Fleisher,https://www.coursera.org/learn/america-through-foreign-eyes
Dr. Anne S. Chao,Dr. Julie Fette,https://www.coursera.org/learn/america-through-foreign-eyes
Dr. Anne S. Chao,Dr. Lida Oukaderova,https://www.coursera.org/learn/america-through-foreign-eyes
Dr. Anne S. Chao,Dr. Moramay LÃ³pez-Alonso,https://www.coursera.org/learn/america-through-foreign-eyes
Dr. Jeffrey Fleisher,Dr. Julie Fette,https://www.coursera.org/learn/america-through-foreign-eyes
Dr. Jeffrey Fleisher,Dr. Lida Oukaderova,https://www.coursera.org/learn/america-through-foreign-eyes
Dr. Jeffrey Fleisher,Dr. Moramay LÃ³pez-Alonso,https://www.coursera.org/learn/america-through-foreign-eyes
Dr. Julie Fette,Dr. Lida Oukaderova,https://www.coursera.org/learn/america-through-foreign-eyes
Dr. Julie Fette,Dr. Moramay LÃ³pez-Alonso,https://www.coursera.org/learn/america-through-foreign-eyes
Dr. Lida Oukaderova,Dr. Moramay LÃ³pez-Alonso,https://www.coursera.org/learn/america-through-foreign-eyes
Emily Wong,Helen Nam,https://www.coursera.org/learn/american-english-pronunciation-consonant-sounds
Emily Wong,Marla Yoshida,https://www.coursera.org/learn/american-english-pronunciation-consonant-sounds
Emily Wong,Meg Parker,https://www.coursera.org/learn/american-english-pronunciation-consonant-sounds
Helen Nam,Marla Yoshida,https://www.coursera.org/learn/american-english-pronunciation-consonant-sounds
Helen Nam,Meg Parker,https://www.coursera.org/learn/american-english-pronunciation-consonant-sounds
Marla Yoshida,Meg Parker,https://www.coursera.org/learn/american-english-pronunciation-consonant-sounds
Emily Wong,Helen Nam,https://www.coursera.org/learn/american-english-pronunciation-music
Emily Wong,Marla Yoshida,https://www.coursera.org/learn/american-english-pronunciation-music
Emily Wong,Meg Parker,https://www.coursera.org/learn/american-english-pronunciation-music
Helen Nam,Marla Yoshida,https://www.coursera.org/learn/american-english-pronunciation-music
Helen Nam,Meg Parker,https://www.coursera.org/learn/american-english-pronunciation-music
Marla Yoshida,Meg Parker,https://www.coursera.org/learn/american-english-pronunciation-music
Emily Wong,Helen Nam,https://www.coursera.org/learn/american-english-pronunciation-vowel-sounds
Emily Wong,Marla Yoshida,https://www.coursera.org/learn/american-english-pronunciation-vowel-sounds
Emily Wong,Meg Parker,https://www.coursera.org/learn/american-english-pronunciation-vowel-sounds
